Date,Shift,Batch ID,Plating Type,Component Type,Machine ID,Bath Temperature (°C),pH Level,Plating Time (min),Thickness (μm),Adhesion Strength (MPa),Phosphorus Content (%),Surface Roughness (Ra μm),Visual Inspection,Corrosion Test,Operator ID,Pass/Fail
2025-08-05,Shift 2,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-08-05,Shift 2,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-08-06,Shift 1,ELP4103,Electroless Nickel,Valve Body,Tank C,92.6,4.94,72.8,22.42,24.9,7.43,1.13,Pass,Fail,TECH119,Pass
2025-08-06,Shift 1,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-08-06,Shift 1,ELP7756,Electroless Copper,Heat Sink,Tank A,62.2,5.2,49.5,22.8,21.6,,0.21,Pitting,Fail,TECH521,Pass
2025-08-06,Shift 2,ELP1152,Electroless Copper,PCB Panel,Tank A,64.6,4.65,75.5,11.47,12.9,,0.68,Blister,Pass,TECH590,Fail
2025-08-06,Shift 2,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-08-06,Shift 2,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-08-07,Shift 1,ELP4540,Electroless Nickel,Heat Sink,Tank C,91.6,4.85,43.5,22.99,21.3,8.85,0.5,Blister,Pass,TECH725,Pass
2025-08-07,Shift 1,ELP4767,Electroless Copper,Gear Housing,Tank C,70.8,5.42,44.4,22.81,16.3,,0.44,Blister,Pass,TECH381,Pass
2025-08-07,Shift 1,ELP4216,Electroless Copper,Connector Pins,Tank B,68.9,4.92,44.7,17.65,11.4,,0.58,Pass,Pass,TECH809,Fail
2025-08-07,Shift 2,ELP1941,Electroless Nickel,Heat Sink,Tank C,91.9,4.97,40.2,18.29,11.7,11.68,0.54,Pass,Pass,TECH717,Fail
2025-08-07,Shift 2,ELP2556,Electroless Nickel,PCB Panel,Tank A,88.9,5.03,44.3,23.61,23.2,7.18,0.35,Pitting,Fail,TECH550,Pass
2025-08-07,Shift 2,ELP3878,Electroless Nickel,PCB Panel,Tank B,90.4,5.15,54.6,19.55,19.1,10.84,0.6,Pitting,Fail,TECH123,Pass
2025-08-08,Shift 1,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-08-08,Shift 1,ELP3034,Electroless Nickel,PCB Panel,Tank A,92.6,5.13,70.9,22.33,18.4,9.28,0.91,Pitting,Fail,TECH789,Pass
2025-08-08,Shift 1,ELP3133,Electroless Nickel,PCB Panel,Tank C,85.8,4.52,54.0,20.44,18.0,7.42,0.32,Dull Finish,Pass,TECH902,Pass
2025-08-08,Shift 2,ELP5726,Electroless Nickel,PCB Panel,Tank A,89.4,4.96,81.2,22.08,21.8,10.6,0.59,Pass,Fail,TECH304,Pass
2025-08-08,Shift 2,ELP2830,Electroless Copper,PCB Panel,Tank C,73.0,5.32,52.6,23.78,18.7,,0.44,Pitting,Fail,TECH252,Pass
2025-08-08,Shift 2,ELP1411,Electroless Nickel,Gear Housing,Tank A,87.4,5.28,40.1,22.35,11.2,6.24,0.79,Pitting,Fail,TECH141,Fail
2025-08-09,Shift 1,ELP6006,Electroless Copper,Connector Pins,Tank A,68.5,5.47,46.5,12.08,13.0,,0.38,Dull Finish,Pass,TECH762,Fail
2025-08-09,Shift 1,ELP1941,Electroless Nickel,Heat Sink,Tank C,91.9,4.97,40.2,18.29,11.7,11.68,0.54,Pass,Pass,TECH717,Fail
2025-08-09,Shift 1,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-08-09,Shift 2,ELP2761,Electroless Copper,Gear Housing,Tank C,72.4,4.73,57.3,16.84,14.4,,0.96,Dull Finish,Pass,TECH574,Fail
2025-08-09,Shift 2,ELP4216,Electroless Copper,Connector Pins,Tank B,68.9,4.92,44.7,17.65,11.4,,0.58,Pass,Pass,TECH809,Fail
2025-08-09,Shift 2,ELP5739,Electroless Copper,Valve Body,Tank A,70.0,5.49,37.9,18.85,24.4,,1.09,Dull Finish,Pass,TECH632,Pass
2025-08-10,Shift 1,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-08-10,Shift 1,ELP5829,Electroless Copper,Valve Body,Tank B,71.3,5.48,36.3,20.9,11.5,,0.71,Pitting,Pass,TECH311,Fail
2025-08-10,Shift 1,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-08-10,Shift 2,ELP3034,Electroless Nickel,PCB Panel,Tank A,92.6,5.13,70.9,22.33,18.4,9.28,0.91,Pitting,Fail,TECH789,Pass
2025-08-10,Shift 2,ELP5163,Electroless Copper,Connector Pins,Tank B,73.0,4.69,79.2,13.95,16.4,,0.65,Pitting,Pass,TECH179,Pass
2025-08-10,Shift 2,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-08-11,Shift 1,ELP7207,Electroless Copper,PCB Panel,Tank C,70.6,5.11,67.6,21.15,19.1,,0.84,Blister,Fail,TECH550,Pass
2025-08-11,Shift 1,ELP7573,Electroless Copper,Heat Sink,Tank B,63.4,4.99,88.5,21.06,23.1,,0.87,Pitting,Pass,TECH504,Pass
2025-08-11,Shift 1,ELP5378,Electroless Nickel,Connector Pins,Tank B,88.8,5.44,32.6,17.98,13.4,9.5,0.87,Dull Finish,Fail,TECH402,Fail
2025-08-11,Shift 2,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-08-11,Shift 2,ELP5173,Electroless Nickel,Connector Pins,Tank B,91.3,4.97,86.9,14.57,15.3,6.53,0.65,Pass,Pass,TECH995,Pass
2025-08-11,Shift 2,ELP2153,Electroless Nickel,Heat Sink,Tank C,91.3,5.27,37.8,16.25,21.7,6.35,1.14,Dull Finish,Fail,TECH866,Pass
2025-08-12,Shift 1,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-08-12,Shift 1,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-08-12,Shift 1,ELP4203,Electroless Nickel,Valve Body,Tank A,88.7,5.1,35.7,12.89,10.2,7.33,0.83,Blister,Fail,TECH835,Fail
2025-08-12,Shift 2,ELP9906,Electroless Nickel,Heat Sink,Tank C,87.9,5.44,58.3,13.69,11.9,10.0,0.81,Dull Finish,Fail,TECH771,Fail
2025-08-12,Shift 2,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-08-12,Shift 2,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-08-13,Shift 1,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-08-13,Shift 1,ELP6793,Electroless Copper,PCB Panel,Tank A,73.7,4.92,84.3,17.15,13.8,,0.24,Pass,Fail,TECH539,Fail
2025-08-13,Shift 1,ELP1680,Electroless Nickel,Heat Sink,Tank B,88.8,5.14,49.5,21.23,15.6,6.05,0.61,Pass,Pass,TECH457,Pass
2025-08-13,Shift 2,ELP4103,Electroless Nickel,Valve Body,Tank C,92.6,4.94,72.8,22.42,24.9,7.43,1.13,Pass,Fail,TECH119,Pass
2025-08-13,Shift 2,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-08-13,Shift 2,ELP9906,Electroless Nickel,Heat Sink,Tank C,87.9,5.44,58.3,13.69,11.9,10.0,0.81,Dull Finish,Fail,TECH771,Fail
2025-08-14,Shift 1,ELP4299,Electroless Nickel,Valve Body,Tank A,92.1,5.28,59.9,21.45,17.7,10.25,1.0,Blister,Pass,TECH320,Pass
2025-08-14,Shift 1,ELP9571,Electroless Nickel,Connector Pins,Tank C,88.9,5.36,56.9,18.62,10.2,11.45,0.27,Dull Finish,Pass,TECH349,Fail
2025-08-14,Shift 1,ELP8473,Electroless Nickel,Gear Housing,Tank C,89.6,4.77,72.9,13.29,22.3,6.61,0.59,Blister,Fail,TECH460,Pass
2025-08-14,Shift 2,ELP5173,Electroless Nickel,Connector Pins,Tank B,91.3,4.97,86.9,14.57,15.3,6.53,0.65,Pass,Pass,TECH995,Pass
2025-08-14,Shift 2,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-08-14,Shift 2,ELP2153,Electroless Nickel,Heat Sink,Tank C,91.3,5.27,37.8,16.25,21.7,6.35,1.14,Dull Finish,Fail,TECH866,Pass
2025-08-15,Shift 1,ELP3962,Electroless Nickel,Valve Body,Tank B,91.5,5.2,30.6,21.52,19.9,8.79,0.88,Blister,Pass,TECH707,Pass
2025-08-15,Shift 1,ELP9766,Electroless Copper,Heat Sink,Tank A,72.4,5.08,81.4,20.17,20.0,,0.32,Pitting,Fail,TECH118,Pass
2025-08-15,Shift 1,ELP9314,Electroless Nickel,PCB Panel,Tank A,87.4,5.45,33.0,21.07,11.5,9.08,0.71,Pitting,Pass,TECH593,Fail
2025-08-15,Shift 2,ELP6059,Electroless Nickel,Valve Body,Tank A,94.5,5.36,69.1,16.01,11.1,9.0,0.51,Dull Finish,Pass,TECH459,Fail
2025-08-15,Shift 2,ELP3817,Electroless Nickel,PCB Panel,Tank B,85.3,4.59,40.2,14.53,17.5,6.2,1.1,Pass,Fail,TECH518,Pass
2025-08-15,Shift 2,ELP5250,Electroless Copper,Connector Pins,Tank A,72.6,5.23,83.9,13.69,16.6,,0.64,Pass,Fail,TECH134,Pass
2025-08-16,Shift 1,ELP6164,Electroless Copper,Connector Pins,Tank A,62.2,5.28,34.5,17.76,17.3,,0.94,Pitting,Fail,TECH110,Pass
2025-08-16,Shift 1,ELP7261,Electroless Copper,PCB Panel,Tank A,60.2,5.17,31.5,12.99,16.1,,1.01,Dull Finish,Pass,TECH785,Pass
2025-08-16,Shift 1,ELP6059,Electroless Nickel,Valve Body,Tank A,94.5,5.36,69.1,16.01,11.1,9.0,0.51,Dull Finish,Pass,TECH459,Fail
2025-08-16,Shift 2,ELP7279,Electroless Nickel,Connector Pins,Tank C,89.6,5.19,32.5,15.53,14.9,9.24,0.85,Dull Finish,Fail,TECH253,Fail
2025-08-16,Shift 2,ELP3460,Electroless Copper,PCB Panel,Tank B,63.9,4.62,88.8,14.8,14.5,,0.52,Dull Finish,Pass,TECH480,Fail
2025-08-16,Shift 2,ELP5378,Electroless Nickel,Connector Pins,Tank B,88.8,5.44,32.6,17.98,13.4,9.5,0.87,Dull Finish,Fail,TECH402,Fail
2025-08-17,Shift 1,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-08-17,Shift 1,ELP2317,Electroless Copper,Gear Housing,Tank C,73.0,4.93,61.4,13.36,19.6,,0.25,Pitting,Fail,TECH482,Pass
2025-08-17,Shift 1,ELP8938,Electroless Copper,Heat Sink,Tank B,71.9,5.5,47.6,23.91,24.0,,0.23,Dull Finish,Fail,TECH663,Pass
2025-08-17,Shift 2,ELP8338,Electroless Copper,PCB Panel,Tank B,72.4,5.24,86.8,24.8,14.1,,1.17,Blister,Pass,TECH312,Fail
2025-08-17,Shift 2,ELP3506,Electroless Copper,Valve Body,Tank C,74.9,4.69,52.7,13.14,22.2,,0.57,Pitting,Fail,TECH157,Pass
2025-08-17,Shift 2,ELP3829,Electroless Copper,Valve Body,Tank B,73.9,5.3,78.2,22.81,20.6,,0.44,Dull Finish,Pass,TECH748,Pass
2025-08-18,Shift 1,ELP1909,Electroless Nickel,Gear Housing,Tank B,91.7,5.05,69.0,20.96,14.3,6.21,1.11,Pass,Pass,TECH580,Fail
2025-08-18,Shift 1,ELP1941,Electroless Nickel,Heat Sink,Tank C,91.9,4.97,40.2,18.29,11.7,11.68,0.54,Pass,Pass,TECH717,Fail
2025-08-18,Shift 1,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-08-18,Shift 2,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-08-18,Shift 2,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-08-18,Shift 2,ELP5631,Electroless Copper,Connector Pins,Tank B,73.6,4.58,38.8,23.86,16.6,,0.76,Blister,Pass,TECH955,Pass
2025-08-19,Shift 1,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-08-19,Shift 1,ELP2504,Electroless Nickel,Connector Pins,Tank B,90.6,4.68,79.6,12.88,12.7,7.76,0.32,Dull Finish,Fail,TECH808,Fail
2025-08-19,Shift 1,ELP4540,Electroless Nickel,Heat Sink,Tank C,91.6,4.85,43.5,22.99,21.3,8.85,0.5,Blister,Pass,TECH725,Pass
2025-08-19,Shift 2,ELP5829,Electroless Copper,Valve Body,Tank B,71.3,5.48,36.3,20.9,11.5,,0.71,Pitting,Pass,TECH311,Fail
2025-08-19,Shift 2,ELP7207,Electroless Copper,PCB Panel,Tank C,70.6,5.11,67.6,21.15,19.1,,0.84,Blister,Fail,TECH550,Pass
2025-08-19,Shift 2,ELP1169,Electroless Nickel,Heat Sink,Tank A,87.9,4.67,70.8,23.69,12.8,7.04,0.52,Blister,Fail,TECH826,Fail
2025-08-20,Shift 1,ELP5492,Electroless Copper,Valve Body,Tank A,63.5,4.63,58.3,17.75,13.2,,0.92,Pitting,Fail,TECH837,Fail
2025-08-20,Shift 1,ELP7282,Electroless Copper,PCB Panel,Tank B,63.6,4.59,35.8,12.27,20.5,,0.32,Pitting,Fail,TECH908,Pass
2025-08-20,Shift 1,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-08-20,Shift 2,ELP9158,Electroless Copper,Gear Housing,Tank C,68.2,5.24,81.4,17.31,19.5,,1.15,Dull Finish,Pass,TECH845,Pass
2025-08-20,Shift 2,ELP9325,Electroless Nickel,PCB Panel,Tank B,93.0,4.87,47.9,14.19,11.6,7.36,0.54,Blister,Fail,TECH575,Fail
2025-08-20,Shift 2,ELP7573,Electroless Copper,Heat Sink,Tank B,63.4,4.99,88.5,21.06,23.1,,0.87,Pitting,Pass,TECH504,Pass
2025-08-21,Shift 1,ELP7969,Electroless Copper,Gear Housing,Tank B,63.7,5.01,37.6,17.78,17.3,,1.19,Blister,Pass,TECH279,Pass
2025-08-21,Shift 1,ELP7726,Electroless Nickel,Heat Sink,Tank C,92.6,4.97,64.4,13.63,15.8,8.69,0.34,Pass,Fail,TECH568,Pass
2025-08-21,Shift 1,ELP1261,Electroless Copper,Connector Pins,Tank C,63.7,5.07,47.8,10.3,24.5,,0.82,Blister,Pass,TECH889,Fail
2025-08-21,Shift 2,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-08-21,Shift 2,ELP3962,Electroless Nickel,Valve Body,Tank B,91.5,5.2,30.6,21.52,19.9,8.79,0.88,Blister,Pass,TECH707,Pass
2025-08-21,Shift 2,ELP2623,Electroless Copper,Gear Housing,Tank A,69.8,5.1,64.7,21.53,23.6,,0.35,Dull Finish,Fail,TECH568,Pass
2025-08-22,Shift 1,ELP6586,Electroless Copper,Valve Body,Tank B,60.5,5.33,54.3,20.62,16.4,,0.95,Pitting,Pass,TECH252,Pass
2025-08-22,Shift 1,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-08-22,Shift 1,ELP5643,Electroless Copper,Gear Housing,Tank A,67.2,5.13,84.5,23.54,24.5,,0.51,Pass,Fail,TECH339,Pass
2025-08-22,Shift 2,ELP8938,Electroless Copper,Heat Sink,Tank B,71.9,5.5,47.6,23.91,24.0,,0.23,Dull Finish,Fail,TECH663,Pass
2025-08-22,Shift 2,ELP7378,Electroless Nickel,Heat Sink,Tank A,90.3,5.3,62.0,17.9,18.8,7.14,0.37,Blister,Pass,TECH270,Pass
2025-08-22,Shift 2,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-08-23,Shift 1,ELP7887,Electroless Nickel,Connector Pins,Tank C,89.2,5.2,44.7,20.49,18.2,10.83,0.96,Pitting,Fail,TECH131,Pass
2025-08-23,Shift 1,ELP5250,Electroless Copper,Connector Pins,Tank A,72.6,5.23,83.9,13.69,16.6,,0.64,Pass,Fail,TECH134,Pass
2025-08-23,Shift 1,ELP8597,Electroless Nickel,Gear Housing,Tank A,91.3,5.4,52.6,23.01,11.6,10.15,1.03,Pass,Fail,TECH967,Fail
2025-08-23,Shift 2,ELP7036,Electroless Nickel,PCB Panel,Tank B,92.7,5.47,41.8,22.76,21.2,10.57,0.79,Blister,Fail,TECH182,Pass
2025-08-23,Shift 2,ELP7261,Electroless Copper,PCB Panel,Tank A,60.2,5.17,31.5,12.99,16.1,,1.01,Dull Finish,Pass,TECH785,Pass
2025-08-23,Shift 2,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-08-24,Shift 1,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-08-24,Shift 1,ELP8099,Electroless Copper,Gear Housing,Tank A,64.9,4.65,54.1,15.28,19.5,,0.56,Dull Finish,Pass,TECH496,Pass
2025-08-24,Shift 1,ELP4944,Electroless Copper,Gear Housing,Tank A,64.4,5.29,52.1,24.17,10.2,,0.35,Blister,Pass,TECH914,Fail
2025-08-24,Shift 2,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-08-24,Shift 2,ELP5829,Electroless Copper,Valve Body,Tank B,71.3,5.48,36.3,20.9,11.5,,0.71,Pitting,Pass,TECH311,Fail
2025-08-24,Shift 2,ELP4203,Electroless Nickel,Valve Body,Tank A,88.7,5.1,35.7,12.89,10.2,7.33,0.83,Blister,Fail,TECH835,Fail
2025-08-25,Shift 1,ELP1169,Electroless Nickel,Heat Sink,Tank A,87.9,4.67,70.8,23.69,12.8,7.04,0.52,Blister,Fail,TECH826,Fail
2025-08-25,Shift 1,ELP9623,Electroless Copper,Heat Sink,Tank C,61.1,4.78,49.9,15.54,18.0,,0.21,Pitting,Pass,TECH356,Pass
2025-08-25,Shift 1,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-08-25,Shift 2,ELP3074,Electroless Nickel,Valve Body,Tank C,91.7,4.51,44.4,10.75,18.7,6.47,0.99,Pitting,Pass,TECH275,Fail
2025-08-25,Shift 2,ELP9158,Electroless Copper,Gear Housing,Tank C,68.2,5.24,81.4,17.31,19.5,,1.15,Dull Finish,Pass,TECH845,Pass
2025-08-25,Shift 2,ELP6164,Electroless Copper,Connector Pins,Tank A,62.2,5.28,34.5,17.76,17.3,,0.94,Pitting,Fail,TECH110,Pass
2025-08-26,Shift 1,ELP7887,Electroless Nickel,Connector Pins,Tank C,89.2,5.2,44.7,20.49,18.2,10.83,0.96,Pitting,Fail,TECH131,Pass
2025-08-26,Shift 1,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-08-26,Shift 1,ELP2479,Electroless Nickel,PCB Panel,Tank C,88.7,5.02,32.2,10.08,10.9,11.13,1.04,Blister,Pass,TECH162,Fail
2025-08-26,Shift 2,ELP4211,Electroless Nickel,PCB Panel,Tank A,91.1,4.57,73.7,17.61,16.6,11.02,0.4,Blister,Fail,TECH492,Pass
2025-08-26,Shift 2,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-08-26,Shift 2,ELP5781,Electroless Copper,Gear Housing,Tank B,60.9,5.21,80.9,14.88,20.2,,0.41,Pass,Fail,TECH623,Pass
2025-08-27,Shift 1,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-08-27,Shift 1,ELP9158,Electroless Copper,Gear Housing,Tank C,68.2,5.24,81.4,17.31,19.5,,1.15,Dull Finish,Pass,TECH845,Pass
2025-08-27,Shift 1,ELP7282,Electroless Copper,PCB Panel,Tank B,63.6,4.59,35.8,12.27,20.5,,0.32,Pitting,Fail,TECH908,Pass
2025-08-27,Shift 2,ELP7804,Electroless Copper,Gear Housing,Tank B,71.9,4.83,40.1,19.65,20.6,,0.69,Pitting,Fail,TECH856,Pass
2025-08-27,Shift 2,ELP4675,Electroless Nickel,Connector Pins,Tank C,92.6,5.36,42.6,21.7,21.5,11.04,0.86,Dull Finish,Fail,TECH619,Pass
2025-08-27,Shift 2,ELP2163,Electroless Copper,PCB Panel,Tank B,63.7,4.51,84.1,12.26,18.9,,0.32,Blister,Fail,TECH597,Pass
2025-08-28,Shift 1,ELP3699,Electroless Copper,PCB Panel,Tank A,61.3,4.69,85.9,23.6,23.5,,0.81,Blister,Fail,TECH360,Pass
2025-08-28,Shift 1,ELP6006,Electroless Copper,Connector Pins,Tank A,68.5,5.47,46.5,12.08,13.0,,0.38,Dull Finish,Pass,TECH762,Fail
2025-08-28,Shift 1,ELP1941,Electroless Nickel,Heat Sink,Tank C,91.9,4.97,40.2,18.29,11.7,11.68,0.54,Pass,Pass,TECH717,Fail
2025-08-28,Shift 2,ELP7207,Electroless Copper,PCB Panel,Tank C,70.6,5.11,67.6,21.15,19.1,,0.84,Blister,Fail,TECH550,Pass
2025-08-28,Shift 2,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-08-28,Shift 2,ELP1510,Electroless Nickel,Heat Sink,Tank A,91.2,4.91,61.3,13.52,21.2,11.68,0.93,Pass,Pass,TECH625,Pass
2025-08-29,Shift 1,ELP4540,Electroless Nickel,Heat Sink,Tank C,91.6,4.85,43.5,22.99,21.3,8.85,0.5,Blister,Pass,TECH725,Pass
2025-08-29,Shift 1,ELP8099,Electroless Copper,Gear Housing,Tank A,64.9,4.65,54.1,15.28,19.5,,0.56,Dull Finish,Pass,TECH496,Pass
2025-08-29,Shift 1,ELP5492,Electroless Copper,Valve Body,Tank A,63.5,4.63,58.3,17.75,13.2,,0.92,Pitting,Fail,TECH837,Fail
2025-08-29,Shift 2,ELP7568,Electroless Copper,PCB Panel,Tank A,70.7,4.51,83.4,11.23,22.5,,1.02,Blister,Pass,TECH119,Fail
2025-08-29,Shift 2,ELP8346,Electroless Copper,Valve Body,Tank A,60.2,5.07,67.0,11.15,12.5,,0.58,Blister,Pass,TECH324,Fail
2025-08-29,Shift 2,ELP2415,Electroless Nickel,Connector Pins,Tank A,88.3,4.99,61.0,10.4,24.4,10.05,0.49,Dull Finish,Pass,TECH355,Fail
2025-08-30,Shift 1,ELP1510,Electroless Nickel,Heat Sink,Tank A,91.2,4.91,61.3,13.52,21.2,11.68,0.93,Pass,Pass,TECH625,Pass
2025-08-30,Shift 1,ELP1909,Electroless Nickel,Gear Housing,Tank B,91.7,5.05,69.0,20.96,14.3,6.21,1.11,Pass,Pass,TECH580,Fail
2025-08-30,Shift 1,ELP8016,Electroless Copper,PCB Panel,Tank B,68.5,4.71,55.1,10.86,21.9,,0.81,Pass,Fail,TECH541,Fail
2025-08-30,Shift 2,ELP7347,Electroless Copper,Connector Pins,Tank B,67.2,4.64,71.2,23.88,17.8,,0.9,Pass,Pass,TECH580,Pass
2025-08-30,Shift 2,ELP2833,Electroless Copper,Valve Body,Tank B,62.3,5.49,57.6,11.99,11.7,,0.87,Pass,Fail,TECH817,Fail
2025-08-30,Shift 2,ELP3506,Electroless Copper,Valve Body,Tank C,74.9,4.69,52.7,13.14,22.2,,0.57,Pitting,Fail,TECH157,Pass
2025-08-31,Shift 1,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-08-31,Shift 1,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-08-31,Shift 1,ELP5163,Electroless Copper,Connector Pins,Tank B,73.0,4.69,79.2,13.95,16.4,,0.65,Pitting,Pass,TECH179,Pass
2025-08-31,Shift 2,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-08-31,Shift 2,ELP1155,Electroless Nickel,Valve Body,Tank C,89.3,4.8,34.5,24.61,18.5,7.28,0.55,Dull Finish,Fail,TECH147,Pass
2025-08-31,Shift 2,ELP3833,Electroless Copper,Valve Body,Tank B,72.7,5.13,50.8,17.18,18.7,,0.53,Dull Finish,Pass,TECH522,Pass
2025-09-01,Shift 1,ELP5430,Electroless Copper,PCB Panel,Tank C,62.3,4.86,40.6,18.02,12.7,,0.82,Blister,Pass,TECH530,Fail
2025-09-01,Shift 1,ELP7568,Electroless Copper,PCB Panel,Tank A,70.7,4.51,83.4,11.23,22.5,,1.02,Blister,Pass,TECH119,Fail
2025-09-01,Shift 1,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-09-01,Shift 2,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-09-01,Shift 2,ELP1587,Electroless Copper,Gear Housing,Tank B,72.8,4.85,34.7,15.03,12.6,,0.54,Pass,Fail,TECH485,Fail
2025-09-01,Shift 2,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-09-02,Shift 1,ELP4675,Electroless Nickel,Connector Pins,Tank C,92.6,5.36,42.6,21.7,21.5,11.04,0.86,Dull Finish,Fail,TECH619,Pass
