Date,Shift,Mold ID,Part Name,Wear Level (%),Surface Roughness (Ra μm),Clearance (mm),Alignment Accuracy (mm),Leak Check,Corrosion,Crack Detected,Function Test,Lubrication Status,Pass/Fail
2025-08-06,Shift 2,MOLD625,Lifter,38.0,0.86,0.278,0.139,Pass,None,Yes,Pass,Good,Pass
2025-08-07,Shift 1,MOLD840,Clamp Plate,55.1,1.02,0.164,0.176,Fail,Severe,No,Pass,Good,Fail
2025-08-07,Shift 1,MOLD819,Clamp Plate,80.9,0.37,0.121,0.053,Fail,Severe,Yes,Fail,Dry,Fail
2025-08-07,Shift 1,MOLD528,Core Plate,53.5,1.07,0.059,0.138,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-08-07,Shift 2,MOLD883,Hot Runner Manifold,82.3,0.89,0.17,0.183,Fail,None,Yes,Fail,Dry,Fail
2025-08-07,Shift 2,MOLD318,Runner Channel,15.9,0.63,0.435,0.151,Pass,Minor,Yes,Pass,Dry,Fail
2025-08-07,Shift 2,MOLD551,Cavity Plate,94.3,0.56,0.155,0.034,Pass,Severe,Yes,Fail,Good,Fail
2025-08-08,Shift 1,MOLD575,Slide Unit,55.1,1.0,0.23,0.146,Fail,None,No,Pass,Dry,Pass
2025-08-08,Shift 1,MOLD276,Lifter,5.1,0.77,0.151,0.089,Fail,Minor,Yes,Pass,Dry,Pass
2025-08-08,Shift 1,MOLD865,Gate Insert,29.8,1.08,0.252,0.199,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-08,Shift 2,MOLD335,Slide Unit,2.7,1.05,0.086,0.016,Fail,None,No,Pass,Good,Fail
2025-08-08,Shift 2,MOLD134,Vent Groove,6.3,0.5,0.132,0.138,Pass,Minor,Yes,Pass,Dry,Pass
2025-08-08,Shift 2,MOLD148,Gate Insert,27.1,0.88,0.073,0.071,Fail,None,Yes,Fail,Good,Pass
2025-08-09,Shift 1,MOLD765,Hot Runner Manifold,84.7,0.66,0.453,0.157,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-08-09,Shift 1,MOLD251,Cavity Plate,21.5,0.96,0.368,0.08,Pass,Severe,Yes,Fail,Needs Reapply,Pass
2025-08-09,Shift 1,MOLD609,Slide Unit,80.9,0.81,0.257,0.053,Pass,Severe,Yes,Fail,Needs Reapply,Fail
2025-08-09,Shift 2,MOLD296,Runner Channel,93.4,0.75,0.295,0.167,Pass,Severe,Yes,Fail,Dry,Fail
2025-08-09,Shift 2,MOLD503,Sprue Bushing,11.1,1.13,0.228,0.178,Fail,Minor,No,Fail,Good,Fail
2025-08-09,Shift 2,MOLD351,Runner Channel,80.4,0.73,0.146,0.186,Fail,Severe,Yes,Pass,Good,Fail
2025-08-10,Shift 1,MOLD693,Core Puller,51.5,1.02,0.348,0.073,Fail,Minor,Yes,Fail,Good,Fail
2025-08-10,Shift 1,MOLD783,Hot Runner Manifold,96.2,0.74,0.387,0.167,Fail,None,No,Pass,Needs Reapply,Fail
2025-08-10,Shift 1,MOLD503,Hot Runner Manifold,27.0,1.06,0.471,0.132,Pass,None,Yes,Fail,Needs Reapply,Fail
2025-08-10,Shift 2,MOLD480,Guide Bushing,69.8,1.1,0.343,0.119,Pass,Severe,Yes,Fail,Needs Reapply,Fail
2025-08-10,Shift 2,MOLD648,Guide Bushing,78.1,0.29,0.264,0.092,Pass,Minor,No,Pass,Dry,Pass
2025-08-10,Shift 2,MOLD187,Core Puller,99.4,0.97,0.039,0.167,Pass,Severe,Yes,Fail,Good,Fail
2025-08-11,Shift 1,MOLD566,Cavity Plate,36.3,0.38,0.347,0.11,Pass,None,No,Pass,Dry,Pass
2025-08-11,Shift 1,MOLD728,Guide Pin,83.1,0.87,0.047,0.123,Fail,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-11,Shift 1,MOLD271,Guide Bushing,63.9,0.21,0.281,0.193,Pass,Minor,Yes,Pass,Dry,Fail
2025-08-11,Shift 2,MOLD873,Cooling Channel,10.6,0.57,0.437,0.053,Fail,Severe,No,Pass,Needs Reapply,Pass
2025-08-11,Shift 2,MOLD604,Clamp Plate,55.7,0.8,0.279,0.054,Fail,Moderate,Yes,Pass,Needs Reapply,Pass
2025-08-11,Shift 2,MOLD334,Runner Channel,67.2,0.35,0.458,0.179,Fail,Severe,No,Pass,Dry,Fail
2025-08-12,Shift 1,MOLD811,Cooling Channel,79.4,0.53,0.299,0.177,Fail,Minor,Yes,Pass,Dry,Fail
2025-08-12,Shift 1,MOLD828,Support Pillar,4.0,0.34,0.474,0.082,Fail,Minor,No,Pass,Needs Reapply,Pass
2025-08-12,Shift 1,MOLD338,Hot Runner Manifold,4.5,1.2,0.113,0.174,Pass,Minor,Yes,Fail,Needs Reapply,Fail
2025-08-12,Shift 2,MOLD473,Core Puller,69.7,1.0,0.149,0.082,Fail,Severe,No,Fail,Needs Reapply,Pass
2025-08-12,Shift 2,MOLD686,Hot Runner Manifold,55.3,0.71,0.237,0.195,Pass,Minor,Yes,Pass,Good,Fail
2025-08-12,Shift 2,MOLD143,Sprue Bushing,12.8,0.95,0.351,0.06,Pass,Moderate,No,Fail,Needs Reapply,Pass
2025-08-13,Shift 1,MOLD187,Core Puller,99.4,0.97,0.039,0.167,Pass,Severe,Yes,Fail,Good,Fail
2025-08-13,Shift 1,MOLD254,Clamp Plate,12.4,0.12,0.305,0.114,Pass,Minor,No,Pass,Dry,Pass
2025-08-13,Shift 1,MOLD765,Hot Runner Manifold,84.7,0.66,0.453,0.157,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-08-13,Shift 2,MOLD609,Guide Bushing,53.7,1.02,0.233,0.189,Fail,None,Yes,Fail,Good,Fail
2025-08-13,Shift 2,MOLD241,Ejector Plate,14.8,0.9,0.267,0.157,Fail,Moderate,No,Pass,Dry,Fail
2025-08-13,Shift 2,MOLD311,Guide Bushing,15.2,1.12,0.197,0.154,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-08-14,Shift 1,MOLD389,Cavity Plate,4.9,0.34,0.176,0.197,Fail,Minor,Yes,Pass,Good,Fail
2025-08-14,Shift 1,MOLD375,Vent Groove,11.5,0.71,0.108,0.169,Pass,None,Yes,Fail,Good,Fail
2025-08-14,Shift 1,MOLD865,Gate Insert,29.8,1.08,0.252,0.199,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-14,Shift 2,MOLD592,Core Plate,2.6,0.62,0.363,0.087,Fail,None,No,Pass,Dry,Pass
2025-08-14,Shift 2,MOLD553,Hot Runner Manifold,32.9,0.9,0.219,0.034,Pass,Moderate,No,Pass,Dry,Pass
2025-08-14,Shift 2,MOLD528,Gate Insert,92.6,0.78,0.373,0.091,Fail,Minor,Yes,Pass,Dry,Fail
2025-08-15,Shift 1,MOLD938,Runner Channel,85.2,1.13,0.041,0.148,Pass,None,Yes,Fail,Needs Reapply,Fail
2025-08-15,Shift 1,MOLD722,Core Plate,29.7,0.41,0.051,0.104,Pass,Moderate,No,Fail,Dry,Pass
2025-08-15,Shift 1,MOLD600,Ejector Pins,31.3,0.53,0.221,0.118,Fail,Minor,Yes,Fail,Dry,Pass
2025-08-15,Shift 2,MOLD285,Guide Pin,55.5,0.54,0.248,0.025,Fail,None,No,Pass,Dry,Pass
2025-08-15,Shift 2,MOLD730,Core Puller,55.1,0.64,0.122,0.054,Pass,None,No,Pass,Needs Reapply,Pass
2025-08-15,Shift 2,MOLD244,Sprue Bushing,66.6,1.11,0.338,0.031,Fail,Severe,No,Fail,Good,Fail
2025-08-16,Shift 1,MOLD271,Guide Bushing,63.9,0.21,0.281,0.193,Pass,Minor,Yes,Pass,Dry,Fail
2025-08-16,Shift 1,MOLD442,Sprue Bushing,92.0,0.68,0.312,0.092,Pass,Minor,No,Fail,Dry,Fail
2025-08-16,Shift 1,MOLD150,Guide Pin,18.8,0.84,0.379,0.146,Fail,Moderate,Yes,Fail,Needs Reapply,Pass
2025-08-16,Shift 2,MOLD852,Cavity Plate,44.4,0.12,0.399,0.091,Pass,Minor,No,Fail,Needs Reapply,Pass
2025-08-16,Shift 2,MOLD880,Core Plate,35.8,1.09,0.285,0.146,Fail,Minor,No,Pass,Good,Fail
2025-08-16,Shift 2,MOLD995,Core Puller,20.8,0.86,0.181,0.13,Pass,Minor,No,Fail,Dry,Pass
2025-08-17,Shift 1,MOLD156,Ejector Plate,23.5,0.4,0.41,0.124,Pass,Moderate,Yes,Fail,Good,Pass
2025-08-17,Shift 1,MOLD678,Cavity Plate,23.5,0.74,0.179,0.064,Pass,Severe,Yes,Pass,Dry,Pass
2025-08-17,Shift 1,MOLD961,Cavity Plate,19.1,0.74,0.013,0.136,Pass,Minor,No,Fail,Needs Reapply,Pass
2025-08-17,Shift 2,MOLD576,Hot Runner Manifold,0.2,1.06,0.235,0.107,Fail,None,Yes,Pass,Dry,Fail
2025-08-17,Shift 2,MOLD379,Core Plate,64.9,0.82,0.102,0.05,Pass,Minor,Yes,Fail,Dry,Pass
2025-08-17,Shift 2,MOLD362,Ejector Plate,12.3,0.17,0.437,0.162,Fail,Minor,Yes,Fail,Dry,Fail
2025-08-18,Shift 1,MOLD897,Lifter,80.5,0.87,0.315,0.09,Fail,Moderate,Yes,Fail,Good,Fail
2025-08-18,Shift 1,MOLD605,Clamp Plate,81.6,1.16,0.428,0.026,Fail,Moderate,No,Fail,Dry,Fail
2025-08-18,Shift 1,MOLD577,Lifter,92.6,0.89,0.269,0.024,Pass,Moderate,No,Fail,Dry,Fail
2025-08-18,Shift 2,MOLD268,Guide Bushing,31.5,0.88,0.089,0.173,Pass,None,No,Fail,Good,Fail
2025-08-18,Shift 2,MOLD587,Ejector Pins,72.8,0.62,0.123,0.031,Pass,Moderate,Yes,Fail,Good,Pass
2025-08-18,Shift 2,MOLD782,Runner Channel,20.6,0.1,0.119,0.019,Pass,None,No,Pass,Good,Pass
2025-08-19,Shift 1,MOLD521,Ejector Pins,57.7,0.42,0.324,0.05,Fail,Severe,Yes,Fail,Good,Pass
2025-08-19,Shift 1,MOLD811,Cooling Channel,79.4,0.53,0.299,0.177,Fail,Minor,Yes,Pass,Dry,Fail
2025-08-19,Shift 1,MOLD943,Cooling Channel,38.2,0.56,0.016,0.065,Pass,Severe,Yes,Pass,Good,Pass
2025-08-19,Shift 2,MOLD749,Gate Insert,56.4,0.48,0.437,0.035,Pass,Severe,Yes,Fail,Dry,Pass
2025-08-19,Shift 2,MOLD136,Hot Runner Manifold,83.9,0.1,0.486,0.159,Fail,None,No,Pass,Good,Fail
2025-08-19,Shift 2,MOLD553,Cooling Channel,12.3,0.38,0.271,0.086,Pass,None,No,Fail,Dry,Pass
2025-08-20,Shift 1,MOLD433,Cavity Plate,69.7,0.22,0.148,0.192,Fail,Severe,No,Fail,Dry,Fail
2025-08-20,Shift 1,MOLD522,Gate Insert,36.9,0.17,0.109,0.012,Pass,Severe,No,Fail,Dry,Pass
2025-08-20,Shift 1,MOLD271,Guide Bushing,63.9,0.21,0.281,0.193,Pass,Minor,Yes,Pass,Dry,Fail
2025-08-20,Shift 2,MOLD800,Lifter,27.4,0.11,0.081,0.024,Fail,Minor,No,Pass,Good,Pass
2025-08-20,Shift 2,MOLD562,Lifter,33.0,1.17,0.118,0.119,Fail,None,No,Pass,Dry,Fail
2025-08-20,Shift 2,MOLD728,Guide Pin,83.1,0.87,0.047,0.123,Fail,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-21,Shift 1,MOLD473,Core Puller,69.7,1.0,0.149,0.082,Fail,Severe,No,Fail,Needs Reapply,Pass
2025-08-21,Shift 1,MOLD106,Sprue Bushing,29.6,0.38,0.234,0.017,Fail,None,Yes,Fail,Dry,Pass
2025-08-21,Shift 1,MOLD374,Vent Groove,63.4,0.82,0.091,0.122,Fail,Moderate,Yes,Fail,Needs Reapply,Pass
2025-08-21,Shift 2,MOLD538,Vent Groove,69.9,0.55,0.242,0.153,Fail,None,No,Fail,Good,Fail
2025-08-21,Shift 2,MOLD124,Support Pillar,11.1,0.74,0.056,0.147,Pass,None,Yes,Pass,Good,Pass
2025-08-21,Shift 2,MOLD754,Ejector Pins,39.1,1.13,0.284,0.02,Fail,Minor,No,Pass,Good,Fail
2025-08-22,Shift 1,MOLD800,Lifter,27.4,0.11,0.081,0.024,Fail,Minor,No,Pass,Good,Pass
2025-08-22,Shift 1,MOLD621,Clamp Plate,3.2,1.11,0.038,0.07,Pass,None,No,Pass,Needs Reapply,Fail
2025-08-22,Shift 1,MOLD821,Vent Groove,33.5,1.14,0.262,0.19,Fail,Severe,Yes,Pass,Good,Fail
2025-08-22,Shift 2,MOLD268,Guide Bushing,31.5,0.88,0.089,0.173,Pass,None,No,Fail,Good,Fail
2025-08-22,Shift 2,MOLD581,Lifter,34.2,0.52,0.496,0.173,Fail,None,Yes,Fail,Good,Fail
2025-08-22,Shift 2,MOLD600,Ejector Pins,31.3,0.53,0.221,0.118,Fail,Minor,Yes,Fail,Dry,Pass
2025-08-23,Shift 1,MOLD207,Cooling Channel,40.2,0.66,0.336,0.094,Fail,Moderate,No,Fail,Good,Pass
2025-08-23,Shift 1,MOLD871,Ejector Pins,88.1,0.8,0.376,0.139,Fail,Severe,Yes,Pass,Needs Reapply,Fail
2025-08-23,Shift 1,MOLD117,Support Pillar,73.5,0.98,0.257,0.109,Fail,Severe,No,Fail,Good,Pass
2025-08-23,Shift 2,MOLD383,Vent Groove,95.0,1.11,0.211,0.101,Fail,Moderate,Yes,Fail,Dry,Fail
2025-08-23,Shift 2,MOLD852,Cavity Plate,44.4,0.12,0.399,0.091,Pass,Minor,No,Fail,Needs Reapply,Pass
2025-08-23,Shift 2,MOLD480,Guide Bushing,69.8,1.1,0.343,0.119,Pass,Severe,Yes,Fail,Needs Reapply,Fail
2025-08-24,Shift 1,MOLD526,Runner Channel,63.6,1.13,0.216,0.042,Fail,None,Yes,Fail,Good,Fail
2025-08-24,Shift 1,MOLD328,Guide Bushing,5.9,0.74,0.474,0.187,Pass,Moderate,Yes,Pass,Dry,Fail
2025-08-24,Shift 1,MOLD722,Core Plate,29.7,0.41,0.051,0.104,Pass,Moderate,No,Fail,Dry,Pass
2025-08-24,Shift 2,MOLD539,Core Plate,13.8,0.44,0.207,0.057,Fail,None,No,Fail,Good,Pass
2025-08-24,Shift 2,MOLD200,Hot Runner Manifold,76.7,0.3,0.205,0.094,Pass,None,Yes,Fail,Needs Reapply,Pass
2025-08-24,Shift 2,MOLD412,Cavity Plate,5.0,0.17,0.155,0.097,Fail,Moderate,Yes,Pass,Needs Reapply,Pass
2025-08-25,Shift 1,MOLD316,Gate Insert,5.9,0.21,0.372,0.143,Fail,Moderate,Yes,Pass,Good,Pass
2025-08-25,Shift 1,MOLD282,Sprue Bushing,11.9,0.52,0.33,0.102,Pass,Minor,Yes,Fail,Needs Reapply,Pass
2025-08-25,Shift 1,MOLD541,Hot Runner Manifold,35.7,0.5,0.153,0.108,Fail,Minor,No,Fail,Needs Reapply,Pass
2025-08-25,Shift 2,MOLD412,Ejector Plate,38.5,0.63,0.337,0.039,Fail,Minor,Yes,Pass,Needs Reapply,Pass
2025-08-25,Shift 2,MOLD674,Slide Unit,4.4,1.1,0.161,0.065,Fail,None,Yes,Fail,Dry,Fail
2025-08-25,Shift 2,MOLD995,Core Puller,20.8,0.86,0.181,0.13,Pass,Minor,No,Fail,Dry,Pass
2025-08-26,Shift 1,MOLD156,Ejector Plate,23.5,0.4,0.41,0.124,Pass,Moderate,Yes,Fail,Good,Pass
2025-08-26,Shift 1,MOLD862,Clamp Plate,95.5,0.16,0.102,0.16,Pass,Severe,Yes,Fail,Needs Reapply,Fail
2025-08-26,Shift 1,MOLD803,Runner Channel,89.3,1.15,0.152,0.175,Fail,Minor,Yes,Pass,Dry,Fail
2025-08-26,Shift 2,MOLD614,Lifter,58.7,0.44,0.116,0.179,Fail,Moderate,No,Fail,Dry,Fail
2025-08-26,Shift 2,MOLD410,Ejector Pins,37.7,1.01,0.163,0.023,Pass,Severe,No,Fail,Dry,Fail
2025-08-26,Shift 2,MOLD572,Lifter,58.8,0.27,0.063,0.035,Fail,Moderate,Yes,Fail,Dry,Pass
2025-08-27,Shift 1,MOLD634,Gate Insert,30.8,0.61,0.411,0.182,Pass,Severe,No,Pass,Dry,Fail
2025-08-27,Shift 1,MOLD674,Clamp Plate,85.4,0.86,0.095,0.098,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-08-27,Shift 1,MOLD730,Core Puller,55.1,0.64,0.122,0.054,Pass,None,No,Pass,Needs Reapply,Pass
2025-08-27,Shift 2,MOLD662,Sprue Bushing,41.4,0.11,0.485,0.125,Fail,Severe,Yes,Fail,Needs Reapply,Pass
2025-08-27,Shift 2,MOLD431,Core Puller,7.0,1.13,0.116,0.034,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-08-27,Shift 2,MOLD742,Sprue Bushing,50.2,0.79,0.034,0.089,Pass,Moderate,No,Fail,Needs Reapply,Pass
2025-08-28,Shift 1,MOLD442,Clamp Plate,83.5,0.22,0.367,0.108,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-08-28,Shift 1,MOLD646,Sprue Bushing,25.6,0.54,0.166,0.139,Fail,Moderate,Yes,Pass,Dry,Pass
2025-08-28,Shift 1,MOLD821,Vent Groove,33.5,1.14,0.262,0.19,Fail,Severe,Yes,Pass,Good,Fail
2025-08-28,Shift 2,MOLD336,Guide Bushing,68.8,0.59,0.342,0.062,Fail,Minor,No,Pass,Good,Pass
2025-08-28,Shift 2,MOLD178,Support Pillar,4.8,1.1,0.076,0.183,Fail,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-28,Shift 2,MOLD988,Cooling Channel,13.6,0.41,0.266,0.035,Pass,Severe,No,Pass,Good,Pass
2025-08-29,Shift 1,MOLD728,Guide Pin,83.1,0.87,0.047,0.123,Fail,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-29,Shift 1,MOLD935,Guide Bushing,64.1,0.49,0.105,0.021,Pass,Severe,No,Fail,Dry,Pass
2025-08-29,Shift 1,MOLD639,Support Pillar,22.5,0.66,0.254,0.081,Fail,None,Yes,Pass,Needs Reapply,Pass
2025-08-29,Shift 2,MOLD424,Ejector Pins,63.2,1.07,0.481,0.103,Fail,Moderate,Yes,Pass,Needs Reapply,Fail
2025-08-29,Shift 2,MOLD749,Ejector Plate,66.5,0.65,0.291,0.064,Pass,Minor,No,Fail,Dry,Pass
2025-08-29,Shift 2,MOLD317,Support Pillar,35.8,0.62,0.25,0.038,Fail,Moderate,No,Fail,Dry,Pass
2025-08-30,Shift 1,MOLD424,Vent Groove,44.6,0.29,0.432,0.018,Fail,Moderate,No,Pass,Needs Reapply,Pass
2025-08-30,Shift 1,MOLD651,Core Puller,34.0,0.15,0.278,0.011,Fail,Severe,Yes,Fail,Good,Pass
2025-08-30,Shift 1,MOLD862,Ejector Pins,19.3,0.77,0.229,0.112,Pass,Severe,No,Pass,Needs Reapply,Pass
2025-08-30,Shift 2,MOLD801,Core Puller,41.2,1.07,0.429,0.14,Fail,None,No,Pass,Needs Reapply,Fail
2025-08-30,Shift 2,MOLD231,Guide Pin,7.8,0.22,0.293,0.108,Pass,Severe,Yes,Fail,Dry,Pass
2025-08-30,Shift 2,MOLD604,Clamp Plate,55.7,0.8,0.279,0.054,Fail,Moderate,Yes,Pass,Needs Reapply,Pass
2025-08-31,Shift 1,MOLD913,Ejector Pins,54.6,0.43,0.417,0.119,Fail,Minor,No,Pass,Dry,Pass
2025-08-31,Shift 1,MOLD142,Clamp Plate,25.8,0.16,0.5,0.077,Fail,None,No,Pass,Needs Reapply,Pass
2025-08-31,Shift 1,MOLD632,Guide Bushing,45.1,0.35,0.47,0.185,Fail,Moderate,No,Pass,Needs Reapply,Fail
2025-08-31,Shift 2,MOLD191,Cooling Channel,27.2,0.21,0.362,0.117,Fail,Moderate,No,Pass,Good,Pass
2025-08-31,Shift 2,MOLD749,Gate Insert,56.4,0.48,0.437,0.035,Pass,Severe,Yes,Fail,Dry,Pass
2025-08-31,Shift 2,MOLD317,Hot Runner Manifold,58.6,0.72,0.185,0.181,Pass,Moderate,No,Pass,Dry,Fail
2025-09-01,Shift 1,MOLD442,Sprue Bushing,92.0,0.68,0.312,0.092,Pass,Minor,No,Fail,Dry,Fail
2025-09-01,Shift 1,MOLD620,Hot Runner Manifold,70.1,0.52,0.128,0.066,Pass,None,No,Fail,Good,Pass
2025-09-01,Shift 1,MOLD211,Ejector Plate,71.2,0.61,0.096,0.141,Fail,None,Yes,Pass,Dry,Pass
2025-09-01,Shift 2,MOLD148,Gate Insert,27.1,0.88,0.073,0.071,Fail,None,Yes,Fail,Good,Pass
2025-09-01,Shift 2,MOLD995,Core Puller,20.8,0.86,0.181,0.13,Pass,Minor,No,Fail,Dry,Pass
2025-09-01,Shift 2,MOLD746,Ejector Pins,15.8,0.8,0.373,0.051,Fail,Minor,No,Fail,Needs Reapply,Pass
2025-09-02,Shift 1,MOLD187,Ejector Plate,68.5,1.11,0.062,0.037,Pass,Minor,Yes,Pass,Good,Fail
2025-09-02,Shift 1,MOLD113,Vent Groove,23.1,0.52,0.073,0.106,Fail,None,No,Fail,Needs Reapply,Pass
2025-09-02,Shift 1,MOLD267,Cooling Channel,88.8,0.25,0.341,0.052,Fail,Severe,No,Pass,Dry,Fail
2025-09-02,Shift 2,MOLD985,Ejector Pins,37.8,0.65,0.204,0.18,Fail,Moderate,Yes,Fail,Needs Reapply,Fail
2025-09-02,Shift 2,MOLD744,Guide Bushing,91.0,0.32,0.032,0.089,Fail,None,Yes,Pass,Dry,Fail
2025-09-02,Shift 2,MOLD414,Cooling Channel,25.5,1.19,0.39,0.044,Pass,Severe,No,Fail,Good,Fail
2025-09-03,Shift 1,MOLD585,Core Plate,50.7,0.9,0.142,0.017,Pass,Moderate,Yes,Pass,Good,Pass
2025-09-03,Shift 1,MOLD412,Clamp Plate,0.3,0.56,0.492,0.162,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-09-03,Shift 1,MOLD545,Hot Runner Manifold,82.1,0.94,0.173,0.047,Fail,Severe,No,Pass,Dry,Fail
2025-09-03,Shift 2,MOLD539,Core Plate,13.8,0.44,0.207,0.057,Fail,None,No,Fail,Good,Pass
2025-09-03,Shift 2,MOLD239,Guide Bushing,12.3,0.39,0.035,0.133,Fail,None,No,Fail,Good,Pass
2025-09-03,Shift 2,MOLD271,Guide Bushing,59.3,1.14,0.467,0.126,Pass,Minor,No,Pass,Dry,Fail
2025-09-04,Shift 1,MOLD800,Ejector Pins,51.4,1.15,0.225,0.023,Pass,Minor,Yes,Pass,Good,Fail
2025-09-04,Shift 1,MOLD803,Runner Channel,89.3,1.15,0.152,0.175,Fail,Minor,Yes,Pass,Dry,Fail
2025-09-04,Shift 1,MOLD124,Hot Runner Manifold,78.4,1.1,0.358,0.024,Pass,None,Yes,Fail,Good,Fail
2025-09-04,Shift 2,MOLD283,Ejector Plate,48.0,0.66,0.476,0.086,Pass,None,Yes,Pass,Good,Pass
2025-09-04,Shift 2,MOLD121,Sprue Bushing,53.9,0.82,0.366,0.185,Pass,None,Yes,Pass,Good,Fail
2025-09-04,Shift 2,MOLD749,Gate Insert,56.4,0.48,0.437,0.035,Pass,Severe,Yes,Fail,Dry,Pass
2025-09-05,Shift 1,MOLD559,Vent Groove,5.7,0.37,0.459,0.097,Fail,Moderate,Yes,Fail,Needs Reapply,Pass
2025-09-05,Shift 1,MOLD608,Core Plate,42.0,0.39,0.091,0.11,Pass,Minor,No,Fail,Dry,Pass
2025-09-05,Shift 1,MOLD877,Cooling Channel,78.6,0.63,0.415,0.052,Pass,None,No,Pass,Dry,Pass
2025-09-05,Shift 2,MOLD333,Hot Runner Manifold,18.3,0.79,0.026,0.115,Pass,Moderate,Yes,Pass,Needs Reapply,Pass
2025-09-05,Shift 2,MOLD507,Lifter,93.4,0.33,0.251,0.029,Pass,Severe,Yes,Pass,Dry,Fail
2025-09-05,Shift 2,MOLD961,Cavity Plate,19.1,0.74,0.013,0.136,Pass,Minor,No,Fail,Needs Reapply,Pass
2025-09-06,Shift 1,MOLD988,Cooling Channel,13.6,0.41,0.266,0.035,Pass,Severe,No,Pass,Good,Pass
2025-09-06,Shift 1,MOLD865,Ejector Plate,15.9,0.25,0.487,0.174,Fail,None,Yes,Pass,Dry,Fail
2025-09-06,Shift 1,MOLD923,Sprue Bushing,36.8,1.0,0.195,0.018,Fail,Moderate,Yes,Pass,Needs Reapply,Pass
2025-09-06,Shift 2,MOLD587,Guide Bushing,92.5,0.93,0.239,0.165,Fail,Moderate,No,Pass,Dry,Fail
2025-09-06,Shift 2,MOLD728,Hot Runner Manifold,32.4,0.76,0.445,0.136,Fail,None,Yes,Pass,Dry,Pass
2025-09-06,Shift 2,MOLD505,Slide Unit,21.2,1.03,0.332,0.015,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-09-07,Shift 1,MOLD564,Core Plate,96.1,0.27,0.19,0.091,Fail,Severe,Yes,Pass,Good,Fail
2025-09-07,Shift 1,MOLD412,Ejector Plate,38.5,0.63,0.337,0.039,Fail,Minor,Yes,Pass,Needs Reapply,Pass
2025-09-07,Shift 1,MOLD399,Ejector Pins,38.7,1.14,0.121,0.077,Fail,None,Yes,Pass,Needs Reapply,Fail
2025-09-07,Shift 2,MOLD984,Hot Runner Manifold,37.1,0.45,0.278,0.155,Fail,Severe,Yes,Fail,Needs Reapply,Fail
2025-09-07,Shift 2,MOLD278,Ejector Plate,50.3,0.18,0.204,0.178,Fail,Minor,Yes,Pass,Good,Fail
2025-09-07,Shift 2,MOLD431,Core Puller,7.0,1.13,0.116,0.034,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-09-08,Shift 1,MOLD970,Guide Bushing,31.5,0.57,0.232,0.032,Fail,Severe,No,Pass,Needs Reapply,Pass
2025-09-08,Shift 1,MOLD892,Clamp Plate,74.0,1.0,0.015,0.08,Pass,Minor,Yes,Fail,Good,Pass
2025-09-08,Shift 1,MOLD283,Ejector Plate,48.0,0.66,0.476,0.086,Pass,None,Yes,Pass,Good,Pass
2025-09-08,Shift 2,MOLD154,Hot Runner Manifold,21.6,0.75,0.089,0.144,Pass,Minor,No,Fail,Good,Pass
2025-09-08,Shift 2,MOLD938,Runner Channel,85.2,1.13,0.041,0.148,Pass,None,Yes,Fail,Needs Reapply,Fail
2025-09-08,Shift 2,MOLD961,Cavity Plate,19.1,0.74,0.013,0.136,Pass,Minor,No,Fail,Needs Reapply,Pass
2025-09-09,Shift 1,MOLD435,Vent Groove,52.1,0.94,0.36,0.12,Fail,Severe,Yes,Fail,Good,Pass
2025-09-09,Shift 1,MOLD937,Cooling Channel,56.2,1.03,0.469,0.108,Pass,Minor,No,Fail,Needs Reapply,Fail
2025-09-09,Shift 1,MOLD897,Lifter,80.5,0.87,0.315,0.09,Fail,Moderate,Yes,Fail,Good,Fail
2025-09-09,Shift 2,MOLD458,Guide Bushing,92.4,0.83,0.304,0.107,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-09-09,Shift 2,MOLD423,Slide Unit,50.5,0.73,0.026,0.135,Fail,None,No,Fail,Needs Reapply,Pass
2025-09-09,Shift 2,MOLD882,Vent Groove,98.7,0.91,0.017,0.166,Pass,Minor,Yes,Fail,Needs Reapply,Fail
2025-09-10,Shift 1,MOLD730,Guide Bushing,24.5,0.92,0.185,0.178,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-09-10,Shift 1,MOLD440,Support Pillar,69.4,0.26,0.181,0.135,Fail,Severe,Yes,Fail,Good,Pass
2025-09-10,Shift 1,MOLD100,Slide Unit,79.9,1.16,0.287,0.182,Fail,Minor,Yes,Fail,Dry,Fail
