Date,Shift,Batch ID,Model,Dashboard Type,Display Resolution,Backlight Brightness (nits),Touch Screen Sensitivity (ms),Button Press Response (ms),Wiring Harness Check,CAN Bus Signal Integrity,Boot Time (sec),Software Version,Warning Light Cycle OK,Touch Calibration Status,Tested RPM Reading,Tested Speed Reading (km/h),Tested Fuel Level (%),Tester ID,Pass/Fail
2025-07-08,Shift 2,DASH6998,Corolla,Analog,1024x600,473.6,35.22,15.73,Pass,Pass,4.0,v1.24.7,Yes,Not Calibrated,1391.0,164.0,38.5,EMP922,Pass
2025-07-08,Shift 2,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-07-08,Shift 2,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-07-09,Shift 1,DASH4301,Tacoma,Analog,800x480,366.6,46.49,32.18,Pass,Pass,6.38,v1.26.0,No,Not Calibrated,3419.0,119.0,1.4,EMP958,Pass
2025-07-09,Shift 1,DASH9282,Yaris,Hybrid,1024x600,304.8,14.42,12.0,Fail,Fail,5.99,v1.24.7,No,Not Calibrated,1103.0,62.0,94.8,EMP271,Pass
2025-07-09,Shift 1,DASH6357,Camry,Analog,1280x720,283.6,38.41,33.6,Fail,Pass,5.56,v1.24.7,Yes,Calibrated,1328.0,124.0,20.9,EMP692,Pass
2025-07-09,Shift 2,DASH5094,Highlander,Hybrid,800x480,338.2,27.22,39.04,Pass,Pass,6.96,v1.25.3,Yes,Calibrated,3656.0,5.0,64.7,EMP909,Pass
2025-07-09,Shift 2,DASH3515,Corolla,Digital,800x480,238.8,28.95,30.84,Fail,Fail,3.6,v1.26.0,Yes,Calibrated,708.0,102.0,95.1,EMP950,Pass
2025-07-09,Shift 2,DASH3480,Camry,Digital,1280x720,294.1,25.07,30.99,Pass,Pass,4.78,v1.26.0,Yes,Calibrated,1067.0,46.0,37.8,EMP433,Pass
2025-07-10,Shift 1,DASH9466,RAV4,Analog,1024x600,375.6,31.11,13.22,Fail,Pass,2.7,v1.25.3,No,Calibrated,5427.0,116.0,44.9,EMP195,Pass
2025-07-10,Shift 1,DASH4098,Camry,Analog,1280x720,491.5,39.54,26.34,Fail,Fail,9.95,v1.27.1,No,Calibrated,3971.0,184.0,3.4,EMP558,Pass
2025-07-10,Shift 1,DASH7062,Yaris,Digital,800x480,307.1,43.01,11.29,Pass,Fail,9.05,v1.24.7,No,Calibrated,3467.0,216.0,18.8,EMP872,Pass
2025-07-10,Shift 2,DASH8392,Camry,Hybrid,800x480,309.1,42.88,38.95,Pass,Pass,3.23,v1.27.1,Yes,Not Calibrated,3666.0,83.0,73.8,EMP189,Pass
2025-07-10,Shift 2,DASH9658,RAV4,Digital,800x480,346.3,33.98,14.01,Pass,Pass,3.66,v1.26.0,No,Calibrated,3839.0,154.0,23.6,EMP600,Pass
2025-07-10,Shift 2,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-07-11,Shift 1,DASH2953,Corolla,Digital,1024x600,468.8,38.1,23.51,Fail,Pass,9.96,v1.25.3,No,Not Calibrated,830.0,139.0,70.3,EMP465,Pass
2025-07-11,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-07-11,Shift 1,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-07-11,Shift 2,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-07-11,Shift 2,DASH2674,Highlander,Digital,1280x720,347.3,33.17,24.9,Fail,Pass,4.76,v1.27.1,Yes,Not Calibrated,6332.0,75.0,72.9,EMP362,Pass
2025-07-11,Shift 2,DASH2953,Corolla,Digital,1024x600,468.8,38.1,23.51,Fail,Pass,9.96,v1.25.3,No,Not Calibrated,830.0,139.0,70.3,EMP465,Pass
2025-07-12,Shift 1,DASH7624,Highlander,Analog,800x480,236.3,25.98,21.43,Fail,Fail,6.16,v1.25.3,No,Calibrated,3746.0,68.0,27.5,EMP895,Pass
2025-07-12,Shift 1,DASH5055,Camry,Analog,1280x720,408.5,26.57,14.94,Pass,Fail,2.3,v1.25.3,No,Calibrated,5560.0,58.0,87.0,EMP536,Pass
2025-07-12,Shift 1,DASH6998,Corolla,Analog,1024x600,473.6,35.22,15.73,Pass,Pass,4.0,v1.24.7,Yes,Not Calibrated,1391.0,164.0,38.5,EMP922,Pass
2025-07-12,Shift 2,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-07-12,Shift 2,DASH8392,Camry,Hybrid,800x480,309.1,42.88,38.95,Pass,Pass,3.23,v1.27.1,Yes,Not Calibrated,3666.0,83.0,73.8,EMP189,Pass
2025-07-12,Shift 2,DASH6989,Highlander,Digital,1280x720,376.7,17.46,20.08,Fail,Fail,8.3,v1.25.3,Yes,Not Calibrated,2758.0,4.0,78.7,EMP626,Pass
2025-07-13,Shift 1,DASH9392,RAV4,Digital,800x480,344.2,37.95,16.5,Pass,Pass,7.15,v1.25.3,No,Not Calibrated,1135.0,105.0,34.9,EMP957,Pass
2025-07-13,Shift 1,DASH3550,Yaris,Hybrid,1024x600,327.9,12.56,32.33,Pass,Fail,5.35,v1.24.7,No,Calibrated,2547.0,175.0,39.1,EMP115,Pass
2025-07-13,Shift 1,DASH8511,Corolla,Hybrid,1280x720,211.9,42.63,32.85,Fail,Fail,2.55,v1.25.3,Yes,Not Calibrated,5889.0,161.0,59.1,EMP218,Pass
2025-07-13,Shift 2,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-07-13,Shift 2,DASH1588,Corolla,Analog,1024x600,469.8,41.21,36.7,Pass,Pass,7.51,v1.24.7,No,Calibrated,1580.0,218.0,32.2,EMP379,Pass
2025-07-13,Shift 2,DASH2645,Tacoma,Digital,800x480,459.2,16.63,39.83,Fail,Pass,3.38,v1.24.7,No,Calibrated,4986.0,182.0,12.7,EMP623,Pass
2025-07-14,Shift 1,DASH9323,RAV4,Analog,1280x720,496.5,41.37,20.11,Fail,Pass,5.1,v1.25.3,No,Not Calibrated,4509.0,98.0,52.2,EMP187,Pass
2025-07-14,Shift 1,DASH4235,Camry,Hybrid,1024x600,493.3,10.33,36.05,Fail,Fail,6.75,v1.25.3,Yes,Not Calibrated,2386.0,84.0,13.2,EMP799,Pass
2025-07-14,Shift 1,DASH1980,Camry,Analog,800x480,392.1,48.37,13.78,Fail,Pass,5.2,v1.25.3,No,Calibrated,5877.0,35.0,47.3,EMP406,Pass
2025-07-14,Shift 2,DASH8040,Corolla,Digital,1024x600,296.7,27.24,29.64,Fail,Fail,9.05,v1.26.0,No,Calibrated,4427.0,148.0,11.7,EMP956,Pass
2025-07-14,Shift 2,DASH3212,RAV4,Hybrid,1280x720,302.8,10.81,34.56,Pass,Fail,4.26,v1.27.1,No,Not Calibrated,703.0,207.0,95.8,EMP872,Pass
2025-07-14,Shift 2,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-07-15,Shift 1,DASH8696,Yaris,Digital,1280x720,431.1,48.37,26.14,Pass,Fail,7.18,v1.26.0,Yes,Not Calibrated,6390.0,78.0,33.2,EMP188,Pass
2025-07-15,Shift 1,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-07-15,Shift 1,DASH4856,Tacoma,Hybrid,800x480,289.1,22.28,28.6,Fail,Fail,8.02,v1.26.0,Yes,Calibrated,3785.0,108.0,52.3,EMP206,Pass
2025-07-15,Shift 2,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-07-15,Shift 2,DASH1828,RAV4,Hybrid,1280x720,441.5,39.25,21.75,Fail,Fail,2.31,v1.25.3,Yes,Calibrated,918.0,219.0,45.5,EMP479,Pass
2025-07-15,Shift 2,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-07-16,Shift 1,DASH6444,Camry,Digital,1024x600,326.4,21.22,32.61,Pass,Pass,4.63,v1.27.1,No,Not Calibrated,2610.0,223.0,97.2,EMP973,Pass
2025-07-16,Shift 1,DASH3956,Tacoma,Digital,1024x600,347.0,11.92,21.91,Fail,Pass,5.63,v1.26.0,No,Not Calibrated,6663.0,151.0,16.1,EMP728,Fail
2025-07-16,Shift 1,DASH9392,RAV4,Digital,800x480,344.2,37.95,16.5,Pass,Pass,7.15,v1.25.3,No,Not Calibrated,1135.0,105.0,34.9,EMP957,Pass
2025-07-16,Shift 2,DASH7488,Highlander,Digital,1280x720,493.7,19.64,36.85,Fail,Fail,4.94,v1.25.3,No,Not Calibrated,1393.0,50.0,7.5,EMP411,Pass
2025-07-16,Shift 2,DASH1447,Camry,Hybrid,1024x600,224.6,35.33,22.33,Pass,Pass,6.24,v1.27.1,Yes,Not Calibrated,5666.0,74.0,4.1,EMP865,Pass
2025-07-16,Shift 2,DASH7657,Highlander,Hybrid,1280x720,230.6,32.62,36.8,Pass,Pass,2.67,v1.25.3,No,Not Calibrated,2116.0,148.0,80.2,EMP202,Fail
2025-07-17,Shift 1,DASH7841,Corolla,Digital,1280x720,485.6,26.21,11.93,Pass,Fail,2.29,v1.27.1,No,Not Calibrated,2870.0,19.0,72.0,EMP194,Pass
2025-07-17,Shift 1,DASH7120,Corolla,Digital,1280x720,457.3,34.72,28.75,Pass,Fail,7.73,v1.25.3,No,Not Calibrated,6597.0,149.0,63.5,EMP664,Pass
2025-07-17,Shift 1,DASH3565,Highlander,Hybrid,1280x720,482.7,24.87,15.36,Pass,Fail,9.95,v1.25.3,Yes,Not Calibrated,5541.0,108.0,1.2,EMP244,Pass
2025-07-17,Shift 2,DASH6998,Corolla,Analog,1024x600,473.6,35.22,15.73,Pass,Pass,4.0,v1.24.7,Yes,Not Calibrated,1391.0,164.0,38.5,EMP922,Pass
2025-07-17,Shift 2,DASH9653,Camry,Hybrid,1280x720,412.9,28.85,11.47,Pass,Fail,3.36,v1.26.0,Yes,Not Calibrated,3574.0,131.0,28.2,EMP750,Pass
2025-07-17,Shift 2,DASH3550,Yaris,Hybrid,1024x600,327.9,12.56,32.33,Pass,Fail,5.35,v1.24.7,No,Calibrated,2547.0,175.0,39.1,EMP115,Pass
2025-07-18,Shift 1,DASH2182,Tacoma,Analog,800x480,405.1,20.56,39.93,Pass,Pass,7.18,v1.24.7,No,Not Calibrated,807.0,151.0,17.3,EMP462,Pass
2025-07-18,Shift 1,DASH4960,RAV4,Digital,800x480,419.4,16.33,13.5,Fail,Pass,3.7,v1.24.7,No,Calibrated,6730.0,138.0,97.2,EMP480,Pass
2025-07-18,Shift 1,DASH8607,Camry,Hybrid,1024x600,442.5,33.22,31.14,Fail,Fail,8.13,v1.27.1,Yes,Not Calibrated,2186.0,31.0,71.2,EMP771,Pass
2025-07-18,Shift 2,DASH4167,Camry,Digital,1280x720,242.4,38.07,36.56,Pass,Pass,2.95,v1.24.7,Yes,Not Calibrated,1301.0,95.0,64.7,EMP462,Pass
2025-07-18,Shift 2,DASH6575,RAV4,Analog,1280x720,357.9,43.65,18.56,Fail,Pass,3.11,v1.25.3,No,Not Calibrated,2225.0,193.0,68.6,EMP313,Pass
2025-07-18,Shift 2,DASH6811,Highlander,Hybrid,1024x600,482.7,38.12,24.47,Fail,Pass,2.57,v1.26.0,No,Calibrated,6917.0,111.0,89.4,EMP974,Pass
2025-07-19,Shift 1,DASH4000,RAV4,Analog,1024x600,403.2,13.1,18.15,Fail,Fail,8.72,v1.25.3,No,Calibrated,5025.0,30.0,72.2,EMP936,Pass
2025-07-19,Shift 1,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-07-19,Shift 1,DASH3755,Highlander,Hybrid,1024x600,301.4,30.96,27.19,Fail,Pass,2.72,v1.26.0,Yes,Calibrated,3480.0,149.0,9.7,EMP490,Pass
2025-07-19,Shift 2,DASH9075,Corolla,Digital,800x480,431.5,43.71,19.79,Pass,Fail,7.71,v1.26.0,No,Calibrated,5661.0,227.0,90.5,EMP456,Pass
2025-07-19,Shift 2,DASH9208,Yaris,Digital,1280x720,272.2,36.93,33.33,Fail,Pass,4.82,v1.24.7,Yes,Calibrated,5697.0,22.0,46.0,EMP119,Fail
2025-07-19,Shift 2,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-07-20,Shift 1,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-07-20,Shift 1,DASH8772,Camry,Hybrid,1024x600,316.1,29.34,19.44,Fail,Pass,6.0,v1.25.3,No,Not Calibrated,6405.0,166.0,12.7,EMP607,Pass
2025-07-20,Shift 1,DASH5130,RAV4,Hybrid,800x480,453.0,37.08,26.81,Fail,Fail,4.98,v1.26.0,No,Not Calibrated,981.0,97.0,76.7,EMP448,Pass
2025-07-20,Shift 2,DASH1959,Corolla,Hybrid,1024x600,204.5,40.86,39.35,Fail,Fail,6.33,v1.24.7,Yes,Not Calibrated,6241.0,64.0,97.4,EMP785,Pass
2025-07-20,Shift 2,DASH2180,Camry,Hybrid,1280x720,305.9,27.45,24.17,Pass,Pass,8.78,v1.25.3,Yes,Calibrated,984.0,96.0,84.6,EMP968,Pass
2025-07-20,Shift 2,DASH3349,Camry,Hybrid,1280x720,485.2,12.7,16.55,Fail,Fail,8.33,v1.27.1,No,Calibrated,6438.0,212.0,62.3,EMP277,Pass
2025-07-21,Shift 1,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-07-21,Shift 1,DASH7255,Highlander,Hybrid,1024x600,317.8,38.01,24.69,Pass,Fail,3.24,v1.24.7,No,Not Calibrated,1134.0,75.0,68.4,EMP112,Pass
2025-07-21,Shift 1,DASH7062,Yaris,Digital,800x480,307.1,43.01,11.29,Pass,Fail,9.05,v1.24.7,No,Calibrated,3467.0,216.0,18.8,EMP872,Pass
2025-07-21,Shift 2,DASH1226,Yaris,Analog,800x480,212.5,36.53,28.76,Fail,Fail,7.54,v1.25.3,No,Calibrated,5632.0,114.0,40.9,EMP850,Pass
2025-07-21,Shift 2,DASH9658,RAV4,Digital,800x480,346.3,33.98,14.01,Pass,Pass,3.66,v1.26.0,No,Calibrated,3839.0,154.0,23.6,EMP600,Pass
2025-07-21,Shift 2,DASH4954,RAV4,Hybrid,800x480,440.0,29.46,11.99,Fail,Pass,3.7,v1.26.0,No,Not Calibrated,3425.0,93.0,48.9,EMP157,Pass
2025-07-22,Shift 1,DASH8671,Tacoma,Digital,800x480,452.8,14.83,39.58,Fail,Pass,8.54,v1.27.1,Yes,Calibrated,5885.0,72.0,52.2,EMP767,Pass
2025-07-22,Shift 1,DASH8891,Camry,Analog,800x480,277.8,41.36,20.35,Pass,Pass,5.84,v1.24.7,No,Not Calibrated,818.0,141.0,67.8,EMP130,Pass
2025-07-22,Shift 1,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-07-22,Shift 2,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-07-22,Shift 2,DASH8313,Highlander,Hybrid,1024x600,399.6,10.09,14.64,Fail,Fail,6.88,v1.26.0,No,Calibrated,6659.0,0.0,22.6,EMP790,Pass
2025-07-22,Shift 2,DASH8671,Tacoma,Digital,800x480,452.8,14.83,39.58,Fail,Pass,8.54,v1.27.1,Yes,Calibrated,5885.0,72.0,52.2,EMP767,Pass
2025-07-23,Shift 1,DASH6039,Yaris,Hybrid,800x480,232.9,15.36,20.41,Pass,Pass,3.42,v1.25.3,No,Not Calibrated,952.0,190.0,51.8,EMP645,Pass
2025-07-23,Shift 1,DASH8531,Corolla,Analog,1280x720,282.9,17.92,14.63,Fail,Pass,5.85,v1.24.7,Yes,Not Calibrated,2575.0,46.0,73.1,EMP754,Pass
2025-07-23,Shift 1,DASH7624,Highlander,Analog,800x480,236.3,25.98,21.43,Fail,Fail,6.16,v1.25.3,No,Calibrated,3746.0,68.0,27.5,EMP895,Pass
2025-07-23,Shift 2,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-07-23,Shift 2,DASH9466,RAV4,Analog,1024x600,375.6,31.11,13.22,Fail,Pass,2.7,v1.25.3,No,Calibrated,5427.0,116.0,44.9,EMP195,Pass
2025-07-23,Shift 2,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-07-24,Shift 1,DASH4678,Tacoma,Analog,1280x720,268.9,44.42,17.39,Fail,Fail,4.48,v1.25.3,Yes,Calibrated,2283.0,9.0,99.5,EMP253,Pass
2025-07-24,Shift 1,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-07-24,Shift 1,DASH2182,Tacoma,Analog,800x480,405.1,20.56,39.93,Pass,Pass,7.18,v1.24.7,No,Not Calibrated,807.0,151.0,17.3,EMP462,Pass
2025-07-24,Shift 2,DASH4856,Tacoma,Hybrid,800x480,289.1,22.28,28.6,Fail,Fail,8.02,v1.26.0,Yes,Calibrated,3785.0,108.0,52.3,EMP206,Pass
2025-07-24,Shift 2,DASH4960,RAV4,Digital,800x480,419.4,16.33,13.5,Fail,Pass,3.7,v1.24.7,No,Calibrated,6730.0,138.0,97.2,EMP480,Pass
2025-07-24,Shift 2,DASH8020,RAV4,Hybrid,1024x600,232.8,40.67,13.01,Pass,Fail,4.54,v1.25.3,Yes,Not Calibrated,4642.0,63.0,15.9,EMP398,Pass
2025-07-25,Shift 1,DASH1251,Tacoma,Hybrid,1280x720,401.0,48.82,20.31,Pass,Fail,4.73,v1.27.1,Yes,Calibrated,5357.0,8.0,80.1,EMP318,Pass
2025-07-25,Shift 1,DASH6989,Highlander,Digital,1280x720,376.7,17.46,20.08,Fail,Fail,8.3,v1.25.3,Yes,Not Calibrated,2758.0,4.0,78.7,EMP626,Pass
2025-07-25,Shift 1,DASH1172,Camry,Analog,1024x600,370.8,39.94,21.5,Pass,Pass,4.64,v1.24.7,Yes,Not Calibrated,3041.0,123.0,11.4,EMP421,Pass
2025-07-25,Shift 2,DASH4786,Camry,Hybrid,800x480,447.9,14.73,25.53,Fail,Pass,9.64,v1.25.3,Yes,Calibrated,1117.0,227.0,26.3,EMP725,Pass
2025-07-25,Shift 2,DASH9690,Tacoma,Analog,800x480,352.8,23.0,20.44,Pass,Pass,6.93,v1.24.7,No,Calibrated,5680.0,208.0,97.1,EMP393,Pass
2025-07-25,Shift 2,DASH3565,Highlander,Hybrid,1280x720,482.7,24.87,15.36,Pass,Fail,9.95,v1.25.3,Yes,Not Calibrated,5541.0,108.0,1.2,EMP244,Pass
2025-07-26,Shift 1,DASH9282,Yaris,Hybrid,1024x600,304.8,14.42,12.0,Fail,Fail,5.99,v1.24.7,No,Not Calibrated,1103.0,62.0,94.8,EMP271,Pass
2025-07-26,Shift 1,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-07-26,Shift 1,DASH1750,Yaris,Digital,1024x600,237.8,15.12,29.08,Fail,Fail,3.75,v1.25.3,Yes,Not Calibrated,1502.0,236.0,8.9,EMP394,Fail
2025-07-26,Shift 2,DASH7194,Camry,Hybrid,1280x720,281.9,28.85,17.6,Fail,Pass,7.22,v1.27.1,No,Calibrated,3292.0,152.0,14.8,EMP870,Pass
2025-07-26,Shift 2,DASH4000,RAV4,Analog,1024x600,403.2,13.1,18.15,Fail,Fail,8.72,v1.25.3,No,Calibrated,5025.0,30.0,72.2,EMP936,Pass
2025-07-26,Shift 2,DASH7313,Camry,Hybrid,1024x600,455.4,32.74,20.9,Fail,Pass,8.21,v1.27.1,Yes,Calibrated,5650.0,151.0,7.4,EMP533,Pass
2025-07-27,Shift 1,DASH4167,Camry,Digital,1280x720,242.4,38.07,36.56,Pass,Pass,2.95,v1.24.7,Yes,Not Calibrated,1301.0,95.0,64.7,EMP462,Pass
2025-07-27,Shift 1,DASH6182,Corolla,Hybrid,800x480,359.8,48.47,32.91,Pass,Fail,6.8,v1.27.1,No,Not Calibrated,5172.0,11.0,20.1,EMP763,Pass
2025-07-27,Shift 1,DASH3349,Camry,Hybrid,1280x720,485.2,12.7,16.55,Fail,Fail,8.33,v1.27.1,No,Calibrated,6438.0,212.0,62.3,EMP277,Pass
2025-07-27,Shift 2,DASH4000,RAV4,Analog,1024x600,403.2,13.1,18.15,Fail,Fail,8.72,v1.25.3,No,Calibrated,5025.0,30.0,72.2,EMP936,Pass
2025-07-27,Shift 2,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-07-27,Shift 2,DASH2125,Tacoma,Hybrid,1280x720,338.1,20.54,25.04,Pass,Fail,4.85,v1.24.7,No,Not Calibrated,6415.0,126.0,99.2,EMP542,Pass
2025-07-28,Shift 1,DASH7516,Corolla,Hybrid,1024x600,391.4,17.84,29.14,Fail,Fail,4.07,v1.27.1,Yes,Calibrated,4389.0,185.0,17.0,EMP782,Pass
2025-07-28,Shift 1,DASH1172,Camry,Analog,1024x600,370.8,39.94,21.5,Pass,Pass,4.64,v1.24.7,Yes,Not Calibrated,3041.0,123.0,11.4,EMP421,Pass
2025-07-28,Shift 1,DASH9739,RAV4,Digital,1280x720,263.5,45.72,18.26,Pass,Fail,8.84,v1.27.1,No,Not Calibrated,3299.0,71.0,77.4,EMP661,Pass
2025-07-28,Shift 2,DASH9287,Corolla,Hybrid,1024x600,258.3,30.04,11.02,Fail,Pass,7.32,v1.26.0,Yes,Calibrated,2947.0,69.0,44.7,EMP492,Pass
2025-07-28,Shift 2,DASH1828,RAV4,Hybrid,1280x720,441.5,39.25,21.75,Fail,Fail,2.31,v1.25.3,Yes,Calibrated,918.0,219.0,45.5,EMP479,Pass
2025-07-28,Shift 2,DASH6297,Corolla,Hybrid,1024x600,290.1,13.14,20.1,Pass,Fail,7.51,v1.25.3,No,Calibrated,6193.0,91.0,38.6,EMP499,Pass
2025-07-29,Shift 1,DASH7098,Highlander,Hybrid,1280x720,376.6,39.7,16.77,Pass,Pass,8.97,v1.26.0,Yes,Not Calibrated,6762.0,104.0,22.5,EMP358,Pass
2025-07-29,Shift 1,DASH1393,Highlander,Analog,1024x600,253.9,45.62,16.71,Pass,Pass,7.99,v1.24.7,Yes,Not Calibrated,4497.0,42.0,81.0,EMP673,Pass
2025-07-29,Shift 1,DASH1784,Highlander,Hybrid,1280x720,477.4,16.09,24.49,Pass,Pass,5.22,v1.25.3,Yes,Not Calibrated,5408.0,224.0,50.1,EMP505,Pass
2025-07-29,Shift 2,DASH4138,Corolla,Digital,1280x720,474.2,35.75,27.81,Pass,Fail,7.02,v1.25.3,Yes,Calibrated,1094.0,186.0,30.4,EMP525,Pass
2025-07-29,Shift 2,DASH5520,Camry,Digital,1024x600,400.8,33.91,26.53,Pass,Fail,6.03,v1.27.1,No,Not Calibrated,1243.0,15.0,43.6,EMP509,Pass
2025-07-29,Shift 2,DASH8696,Yaris,Digital,1280x720,431.1,48.37,26.14,Pass,Fail,7.18,v1.26.0,Yes,Not Calibrated,6390.0,78.0,33.2,EMP188,Pass
2025-07-30,Shift 1,DASH4678,Tacoma,Analog,1280x720,268.9,44.42,17.39,Fail,Fail,4.48,v1.25.3,Yes,Calibrated,2283.0,9.0,99.5,EMP253,Pass
2025-07-30,Shift 1,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-07-30,Shift 1,DASH9208,Yaris,Digital,1280x720,272.2,36.93,33.33,Fail,Pass,4.82,v1.24.7,Yes,Calibrated,5697.0,22.0,46.0,EMP119,Fail
2025-07-30,Shift 2,DASH8749,Yaris,Analog,800x480,457.8,18.73,39.47,Fail,Fail,3.86,v1.26.0,Yes,Calibrated,2289.0,39.0,55.1,EMP944,Pass
2025-07-30,Shift 2,DASH2674,Highlander,Digital,1280x720,347.3,33.17,24.9,Fail,Pass,4.76,v1.27.1,Yes,Not Calibrated,6332.0,75.0,72.9,EMP362,Pass
2025-07-30,Shift 2,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-07-31,Shift 1,DASH1251,Tacoma,Hybrid,1280x720,401.0,48.82,20.31,Pass,Fail,4.73,v1.27.1,Yes,Calibrated,5357.0,8.0,80.1,EMP318,Pass
2025-07-31,Shift 1,DASH2180,Camry,Hybrid,1280x720,305.9,27.45,24.17,Pass,Pass,8.78,v1.25.3,Yes,Calibrated,984.0,96.0,84.6,EMP968,Pass
2025-07-31,Shift 1,DASH7488,Highlander,Digital,1280x720,493.7,19.64,36.85,Fail,Fail,4.94,v1.25.3,No,Not Calibrated,1393.0,50.0,7.5,EMP411,Pass
2025-07-31,Shift 2,DASH6320,RAV4,Analog,1280x720,212.7,17.73,33.41,Pass,Fail,7.96,v1.25.3,Yes,Not Calibrated,6873.0,177.0,70.8,EMP491,Pass
2025-07-31,Shift 2,DASH2327,Camry,Digital,1280x720,461.7,41.91,29.69,Pass,Fail,4.79,v1.25.3,No,Calibrated,1311.0,158.0,5.5,EMP709,Pass
2025-07-31,Shift 2,DASH4954,RAV4,Hybrid,800x480,440.0,29.46,11.99,Fail,Pass,3.7,v1.26.0,No,Not Calibrated,3425.0,93.0,48.9,EMP157,Pass
2025-08-01,Shift 1,DASH3988,Highlander,Digital,1024x600,215.1,38.49,36.12,Fail,Fail,4.47,v1.26.0,Yes,Not Calibrated,1210.0,198.0,30.0,EMP356,Pass
2025-08-01,Shift 1,DASH9703,Corolla,Hybrid,800x480,490.4,35.33,39.59,Fail,Fail,6.24,v1.25.3,No,Calibrated,5924.0,112.0,46.0,EMP557,Pass
